entityID	wikidataID	label
4020	Q858316	Doge of Venice
4021	Q186838	Vâlcea County
4022	Q179164	unitary state
4023	Q179577	Atahualpa
4024	Q7976727	Похороненные в Лихтенштейне
4025	Q7270	republic
4026	Q727854	Missouri Compromise
4027	Q7482593	Deaths in Liberia
4028	Q9028151	County of Loon
4029	Q3438747	Kushi
4030	Q936717	Sud-Est
4031	Q187587	empire
4032	Q9664	1998 Winter Olympics
4033	Q6428317	Komi Klassou
4034	Q93209	Hakkâri Province
4035	Q205602	President of Azerbaijan
4036	Q23883	Dead Sea
4037	Q775327	history of Nauru
4038	Q199857	Saudi riyal
4039	Q5689	Åland Islands
4040	Q154912	Olav V of Norway
4041	Q9957	Hongwu Emperor
4042	Q5277140	Dima
4043	Q216301	Taymyr Autonomous Okrug
4044	Q35178	Kuwait City
4045	Q157999	Oj, svijetla majska zoro
4046	Q19830761	Jonathan Lambert
4047	Q152299	Dutch Language Union
4048	Q27811	Afar
4049	Q21139779	count of Armagnac
4050	Q182633	County Westmeath
4051	Q3692	Riyadh
4052	Q9153005	Etiopia italiana
4053	Q34154	Lillooet
4054	Q319735	Goris
4055	Q35208	Dii
4056	Q56404886	Innlandet
4057	Q1028840	Роменский округ
4058	Q17567107	Naissance à Saint-Martin (Royaume des Pays-Bas)
4059	Q11247426	Kenya
4060	Q128186	Saitama Prefecture
4061	Q1008095	Markovci Municipality
4062	Q153620	Amānullāh Khān
4063	Q38060	Gaul
4064	Q969317	Niari Department
4065	Q7514020	Sila language
4066	Q58007449	King of Najera
4067	Q173500	County Dublin
4068	Q53436	Bolesław I the Brave
4069	Q3777	Ouagadougou
4070	Q4941378	Bondei
4071	Q1376093	Samhan
4072	Q55244321	Loulan
4073	Q25329584	Septinsular Republic
4074	Q8030620	Wom language
4075	Q2335530	SEV 1011
4076	Q37979	Akihito
4077	Q46118	Uyghur people
4078	Q3507990	Tutong
4079	Q33690	Kashubian
4080	Q15634554	state with limited recognition
4081	Q1479761	Federal National Council
4082	Q159477	Ajman Emirate
4083	Q84084588	Maps of People's Democratic Republic of Ethiopia
4084	Q3404636	Gandhi Peace Award
4085	Q8270540	Arzawa
4086	Q853036	President of Kyrgyzstan
4087	Q26869644	monarch of Barbados
4088	Q613729	Cabinet of Ministers of Ukraine
4089	Q935678	Georgian maneti
4090	Q84113318	Maps of Liechtenstein
4091	Q26703712	Idalion
4092	Q35257	Grebo
4093	Q3333484	Orthodox Christianity
4094	Q12626798	Alugu
4095	Q33287	Ga
4096	Q13924	Adriatic Sea
4097	Q1138130	Parliament of Sierra Leone
4098	Q11964721	History of Denmark (1990-)
4099	Q1584837	history of Sri Lanka
4100	Q84096609	Maps of Nanyue
4101	Q870063	Hkakabo Razi
4102	Q165352	Kerman Province
4103	Q4099870	South African Pound
4104	Q1517763	Coat of arms of the Socialist Republic of Serbia
4105	Q1996410	Želino Municipality
4106	Q4164146	Igor Dodon
4107	Q2877260	Pointe La Rue
4108	Q862638	Prime Minister of Belize
4109	Q36212	Latgalian
4110	Q3238805	Alaska Time Zone
4111	Q14466283	Demta
4112	Q29347	Arvanitic
4113	Q3332062	Alorese language
4114	Q24938707	outline of Odisha
4115	Q9460319	Emirate of Bukhara
4116	Q2498808	Iu Mien
4117	Q40249	Antalya Province
4118	Q42270	.ck
4119	Q25104015	Bagmati
4120	Q22665567	Ալճերիա
4121	Q30831	Red Sea Governorate
4122	Q8571302	Kathiawar Agency
4123	Q57452	François Bozizé
4124	Q8143311	Scotland
4125	Q4504270	Central Bank of The Bahamas
4126	Q6154095	Sasanian Empire
4127	Q602433	Independência total
4128	Q12641557	Sabah Bisaya
4129	Q3032141	list of districts of Portugal
4130	Q1149611	Sila Region
4131	Q196068	herrschaft
4132	Q356990	Michal Kováč
4133	Q7238275	广西承宣布政使司
4134	Q8697790	Saint Kitts and Nevis
4135	Q7085289	Oman
4136	Q12640779	Traveller Danish
4137	Q3241966	Lionel Zinsou
4138	Q25689706	आदिलशाय
4139	Q206421	Konstantinos Stephanopoulos
4140	Q181147	Coat of arms of Greece
4141	Q7015349	New Zealand European
4142	Q7140309	Films shot in Tunisia
4143	Q61995075	Chero dynasty
4144	Q9988993	Kasultanan Banten
4145	Q6739850	Mauretania
4146	Q35388	Halkomelem
4147	Q1887019	New Zealand pound
4148	Q13593518	Nisa
4149	Q36643	Turka
4150	Q7675351	Sudest
4151	Q62612061	Supreme Soviet of Moldavia
4152	Q5748	Castile-La Mancha
4153	Q165100	Mozambique Channel
4154	Q33948	Masbateño language
4155	Q6085537	President of the Republic of Guatemala
4156	Q219690	Quneitra Governorate
4157	Q558718	Lien Chan
4158	Q37531	.cz
4159	Q190522	Somogy County
4160	Q56264	Ubi
4161	Q59975	Bejaïa
4162	Q34872	Bandial
4163	Q2514958	Colony of British Columbia
4164	Q117714	Anambra State
4165	Q33754	Lombard
4166	Q8196244	Viscounts of Léon
4167	Q16891899	Europe/Bratislava
4168	Q60727603	presidente del Estado Libre de Icaria
4169	Q5505	Lake Victoria
4170	Q10124532	Kesultanan Gunung Tabur
4171	Q391800	Škocjan Municipality
4172	Q1143148	Moldavian Autonomous Soviet Socialist Republic
4173	Q7194057	Duguri
4174	Q15213714	Derry City and Strabane
4175	Q14754177	County of Cerdanya
4176	Q967339	Zaječar District
4177	Q22771338	sultan of the Maldives
4178	Q26259619	Вольная территория
4179	Q9205205	Second Mexican Empire
4180	Q272416	Salome Zurabishvili
4181	Q8827053	Baras
4182	Q1154121	A'ana
4183	Q4913743	Bimin
4184	Q3914497	Jili language
4185	Q533329	geography of Abkhazia
4186	Q204992	Italian lira
4187	Q9582	Gerald Ford
4188	Q1405077	Kwanyama
4189	Q7069052	Numanggang
4190	Q1061128	Dondușeni District
4191	Q321475	Kollam
4192	Q1199930	Anthem of the Turkmen Soviet Socialist Republic
4193	Q25743548	928
4194	Q2964450	Huamelula language
4195	Q22828650	英國
4196	Q1815205	Ticuna
4197	Q214814	Pastaza Province
4198	Q1024872	geography of Uzbekistan
4199	Q14473	Kutai Kartanegara
4200	Q3029177	geography of the Soviet Union
4201	Q11030685	Nyindu
4202	Q27614841	Medchal–Malkajgiri district
4203	Q52154980	Bey of Hamid
4204	Q150712	Charles the Fat
4205	Q12628007	Blafe
4206	Q442925	Altmühlkreis
4207	Q963986	Komenda Municipality
4208	Q57156473	Jharkhand
4209	Q178687	First Sino-Japanese War
4210	Q19366052	People's Council of the Lugansk People's Republic
4211	Q35588	Yaka language
4212	Q190085	Coat of arms of Malta
4213	Q3396018	Northeastern Pomo
4214	Q94941	Frederick VII of Denmark
4215	Q76127	Sukarno
4216	Q30669	Sohag Governorate
4217	Q12953741	Yosondúa Mixtec
4218	Q230584	Chocó Department
4219	Q56342	Bikaru
4220	Q376178	Straits Settlements
4221	Q19211082	Orthodox Theological Encyclopedia
4222	Q6748412	Manem
4223	Q673412	La Seu d'Urgell
4224	Q72158863	Ungarn/mo
4225	Q8252645	Russia
4226	Q13293	Southern Sami
4227	Q8215485	Achaemenid coinage
4228	Q221640	Ospedale L'Albergo Reale dei Poveri
4229	Q7321428	Kingdom of Castile
4230	Q33111	Corsican
4231	Q34892	Bali language
4232	Q3111883	Kaiwá
4233	Q2295569	Nage
4234	Q3441199	Cakfem-Mushere
4235	Q27449	Southern Europe
4236	Q506641	Khammouane Province
4237	Q10951390	Tajikistan
4238	Q173548	flag of Mauritius
4239	Q7455497	Serudung language
4240	Q3595593	Moolam Thirunal
4241	Q18609750	East Tarangan
4242	Q12953094	San Miguel Creole French
4243	Q15190	Pudukkottai district
4244	Q30898	Gilbertese
4245	Q2347	Smolensk Oblast
4246	Q43509	Guayaquil
4247	Q6994301	People of the Ottoman Empire
4248	Q36743	Nganasan
4249	Q214262	Evenk Autonomous Okrug
4250	Q23810819	Sooronbay Jeenbekov
4251	Q205218	Dalarna
4252	Q9185112	West Indies Federation
4253	Q5433811	Fang language
4254	Q18808	Pyongyang
4255	Q209272	Uruguayan peso
4256	Q56295	Duhwa
4257	Q955095	River Cess County
4258	Q803716	Baie Sainte Anne
4259	Q4946263	Borong
4260	Q3356365	Origins of Judaism
4261	Q54171	Opole Voivodeship
4262	Q62387937	Tena Lowland Quichua
4263	Q190517	Xinhai Revolution
4264	Q21158178	State of the Teutonic Order
4265	Q3085137	geography of Samoa
4266	Q2743652	Bank of Mauritius
4267	Q3441264	Miship
4268	Q7314973	1122
4269	Q42308	Kharkiv
4270	Q338988	Kidal Region
4271	Q807013	Swedish National Rail Administration
4272	Q23002199	Ardalan
4273	Q2154	00
4274	Q5208077	Dadibi
4275	Q50313949	Yangum Mon
4276	Q4349413	Первомайский округ
4277	Q739484	Pico da Neblina
4278	Q950360	Jean Moreau de Séchelles
4279	Q15315411	sultan of the Ottoman Empire
4280	Q23907633	Imatong State
4281	Q491096	Lakes
4282	Q180209	Isles of Scilly
4283	Q8565348	Jefferson Territory
4284	Q12959600	Constituent republics and provinces of Yugoslavia
4285	Q7366335	Roon
4286	Q8012976	Chenqiao Coup
4287	Q11860	Silvio Berlusconi
4288	Q55934339	Glasgow City
4289	Q7959489	Wagaydy language
4290	Q247037	Bethlehem Governorate
4291	Q10124378	Kesultanan Bima
4292	Q242988	Liberian dollar
4293	Q7922025	Niuean people
4294	Q35175	Chontal Maya language
4295	Q1800196	geography of Kazakhstan
4296	Q8365428	Death in Fiji
4297	Q2995277	Dzau District
4298	Q8607341	Maps of Croatia
4299	Q5228174	Davawenyo
4300	Q333690	geography of Japan
4301	Q7031583	Monegasque people
4302	Q11732502	Nankina
4303	Q40510	.bo
4304	Q565424	Prime Minister of the Bahamas
4305	Q12953333	Dongshanba Lalo
4306	Q11739	Lahore
4307	Q3501735	Baniwa
4308	Q10990152	Ketengban
4309	Q1061851	The Banner of Freedom
4310	Q1553	Nebraska
4311	Q36789395	Prince of Romania
4312	Q12909019	Nukumanu
4313	Q5027893	Campalagian
4314	Q190922	Anzoátegui
4315	Q8564176	Foia Foia
4316	Q6543	Republic of Khakassia
4317	Q1738882	Samana Cay
4318	Q7282990	Raghubar Das
4319	Q318404	Silvassa
4320	Q34767	Abure
4321	Q160124	flag of Tajikistan
4322	Q1309042	Upper Demerara-Berbice
4323	Q3764174	Andhra Pradesh Legislature
4324	Q15339350	Kingdom of Georgia
4325	Q27878	Cabécar
4326	Q133032	Hungarians
4327	Q12952582	Lahta
4328	Q1740575	Worker's Marseillaise
4329	Q22953238	king of Wisigoths
4330	Q3027471	Tipai
4331	Q654438	Haut-Ogooué Province
4332	Q7021893	Ngala
4333	Q9186	Cantonese
4334	Q8296020	Belgian colonial empire
4335	Q26009354	List of Dukes of Gascony
4336	Q598425	history of Djibouti
4337	Q209187	Gulbene Municipality
4338	Q35046	Busuu
4339	Q2997236	culture of Tajikistan
4340	Q58129	Brod-Posavina County
4341	Q897500	geography of Tuvalu
4342	Q2379199	City of Edinburgh
4343	Q643999	Royal Arms of England
4344	Q56249	Peve
4345	Q6398208	Keyagana
4346	Q752650	Esta É a Nossa Pátria Bem Amada
4347	Q8365361	Deaths in Angola
4348	Q206206	Human Rights Day
4349	Q10632026	Pintiini
4350	Q34949	Bassa
4351	Q549807	West Delhi district
4352	Q918240	Territorial evolution of the British Empire
4353	Q36367	Bắc Giang
4354	Q6799756	Mbore language
4355	Q5559094	Taruma language
4356	Q7134698	Paraguayan Sign Language
4357	Q3229263	Lelak
4358	Q689754	Alexander Frick
4359	Q461736	Paris Club
4360	Q3436645	Aghu
4361	Q253683	Kareeberg Local Municipality
4362	Q740591	Resen Municipality
4363	Q11022615	Amblong
4364	Q23665193	Emperor of Korea
4365	Q83404	Timișoara
4366	Q845225	geography of Madagascar
4367	Q465041	Mamata Banerjee
4368	Q30955527	Kucha
4369	Q4304267	Moskovsky City District, Nizhny Novgorod
4370	Q8843523	Bilma Kanuri
4371	Q3503	Congo
4372	Q14257286	Mamnoon Hussain
4373	Q18753329	Kankanaey
4374	Q1043568	Prime Minister of Vietnam
4375	Q8136724	West Pakistan
4376	Q6481472	Lambichhong
4377	Q675032	Silesia Province
4378	Q4326954	Ногайские языки
4379	Q7014668	State of Palestine
4380	Q9347	Malé
4381	Q35040	Burun
4382	Q4023175	Jurúna
4383	Q35727	Fanagalo
4384	Q6666374	Lodhi
4385	Q244996	coat of arms of São Tomé and Príncipe
4386	Q2527423	Ilocano people
4387	Q7849438	Tsaukambo language
4388	Q280123	Qishn
4389	Q173554	flag of El Salvador
4390	Q289832	Besme
4391	Q733132	Thabana Ntlenyana
4392	Q204949	Coat of arms of Tunisia
4393	Q2304840	Kocēni Municipality
4394	Q6282920	Nacidos en Bolivia
4395	Q8133779	Western Satraps
4396	Q285714	Northern Ireland Assembly
4397	Q6756973	Marcher Lord
4398	Q3539730	Zombo District
4399	Q828723	Niebla
4400	Q569107	Anshan
4401	Q7087305	Tajikistan
4402	Q4078808	Баршамай
4403	Q21403317	Mawchi
4404	Q185374	Zala County
4405	Q188477	flag of Samoa
4406	Q8048022	Yambes
4407	Q1185127	Louisiana Creole
4408	Q335451	Yaghmurasan
4409	Q727694	Standard Chinese
4410	Q1607407	Saharanpur division
4411	Q433862	.gb
4412	Q86591	Independence Day
4413	Q50207890	Dadi Dadi language
4414	Q80484	Patna
4415	Q10124509	Kingdom of Gowa
4416	Q160867	.sx
4417	Q650248	Landtag of Prussia
4418	Q23564	Podgorica
4419	Q2346638	Šenčur Municipality
4420	Q35267	Gonja
4421	Q3082037	Sô
4422	Q1801435	Central Reserve Bank of El Salvador
4423	Q6333861	Deaths in Moldova
4424	Q334577	Quetzaltenango
4425	Q33736	Puma
4426	Q22083804	Chitwania Tharu
4427	Q546010	Ani
4428	Q3862296	Montenegrins in Albania
4429	Q1074150	shogunate
4430	Q33810	Odia
4431	Q9575097	湖南省 (中華民國)
4432	Q27102935	Moldova
4433	Q56440	Adi
4434	Q57156500	National Capital Territory of Delhi
4435	Q160318	Norodom Sihanouk
4436	Q11732325	Kobol
4437	Q15123	Province of Naples
4438	Q3495267	Government of Slovakia
4439	Q309832	Igor Smirnov
4440	Q407967	Airai
4441	Q35314	Nikita Khrushchev
4442	Q3440480	Ngwaba
4443	Q7482633	Deaths in Barbados
4444	Q23873	John XXIII
4445	Q12953917	Southeastern Tepehuán
4446	Q967990	Maltese scudo
4447	Q809	Polish
4448	Q3352827	Ontenu
4449	Q7486903	Lazica
4450	Q7098243	Ancient Rome
4451	Q639264	Karaikal district
4452	Q3339226	Nez Perce
4453	Q6994126	Emirati people
4454	Q208500	principality
4455	Q6983684	Ndamba
4456	Q8146	Japanese yen
4457	Q271186	Coat of arms of the Republic of the Congo
4458	Q1134343	Cornwall County
4459	Q1250464	realm
4460	Q11767	Mesopotamia
4461	Q10974879	Kisamo-Matya
4462	Q533806	911
4463	Q44071	Yuri Andropov
4464	Q12952360	Dair
4465	Q3007305	culture of Slovakia
4466	Q50615	Akershus
4467	Q10771067	Siroi
4468	Q1549591	big city
4469	Q221666	Mount Stanley
4470	Q12853974	Ğíraq
4471	Q116341	Korçë
4472	Q16056530	outline of Russia
4473	Q83977526	Maps of Anglo-Egyptian Sudan
4474	Q12585	Latin America
4475	Q3915446	Ngam
4476	Q36078	Menka
4477	Q3474649	Saweru
4478	Q8782164	Southern Tang
4479	Q12953782	Inebu One
4480	Q3235	Northern Territory
4481	Q57398	Aníbal Cavaco Silva
4482	Q6425665	Kofei
4483	Q867084	Ocotepeque Department
4484	Q832026	Rgyalrong languages
4485	Q3915310	Mbandja
4486	Q1928989	Treaty on Open Skies
4487	Q25162136	Greek Islands
4488	Q24288456	NEMA 5-15
4489	Q2412322	Prime Minister of Artsakh
4490	Q1016800	Podvelka Municipality
4491	Q336285	Tommy Remengesau
4492	Q25537188	Bakı bonları
4493	Q36974	Bowili language
4494	Q1318833	Oyam District
4495	Q13426008	Nirbhay Sharma
4496	Q8995268	Kingdom of Westphalia
4497	Q13335042	Naissance au Lesotho
4498	Q7977190	Похороненные в Нижнем Новгороде
4499	Q6993731	People from Northern Ireland
4500	Q3833304	Parman lira
4501	Q185541	Brixen
4502	Q897790	Francisco Guterres
4503	Q340520	Acehnese people
4504	Q487532	Samarqand Region
4505	Q235316	National Anthem of Saudi Arabia
4506	Q1085141	culture of Albania
4507	Q25743486	311
4508	Q47967	North West England
4509	Q6221014	Twenty-fourth Dynasty of Egypt
4510	Q12492353	Kota Pinang
4511	Q4902547	Biao
4512	Q15812091	history of East Frisia
4513	Q3199686	Kreye
4514	Q7060307	Northwestern Fars
4515	Q714113	Huang Chao
4516	Q1903	Catania
4517	Q6101006	Iwur
4518	Q42411307	Peñoles Mixtec
4519	Q47489306	Minyue
4520	Q2453125	Carnikava Municipality
4521	Q700835	Bohemian and Moravian koruna
4522	Q8620	Kwame Nkrumah
4523	Q191718	Berbera
4524	Q4212067	Kanavinsky City District
4525	Q58060	Bjelovar-Bilogora County
4526	Q3399725	Tai Aiton language
4527	Q12632895	Imbongu
4528	Q906636	Kuzma Municipality
4529	Q301429	Österreichische Bundesforste
4530	Q12429757	Jharkhand Legislative Assembly
4531	Q7112767	outline of the Netherlands
4532	Q6042084	Insular Government of the Philippine Islands
4533	Q206926	North Ayrshire
4534	Q6583595	Mal Paharia
4535	Q8473329	French colonization of the Americas
4536	Q3438444	Guru language
4537	Q7901709	Usan
4538	Q63340139	Tawandê language
4539	Q7294279	Rapoisi
4540	Q2963909	Makhuwa-Shirima
4541	Q22116554	count of Marsan
4542	Q6688011	Burmese people
4543	Q388059	Tozeur Governorate
4544	Q4493464	Solomon Islands pound
4545	Q3142988	Hukumina
4546	Q3915313	Glaro-Twabo
4547	Q7160149	WikiProject Poland
4548	Q36455	Min Dong
4549	Q83979580	Maps of Naples
4550	Q4904725	Bife de tartaruga
4551	Q7978785	Burials in Chile
4552	Q157068	Louis Mountbatten
4553	Q7112506	outline of Vatican City
4554	Q11772	Ancient Greece
4555	Q403336	Aiaaira
4556	Q12634399	Kemberano
4557	Q190690	Sălaj County
4558	Q487384	Andijan Region
4559	Q6431129	Kopka language
4560	Q7030029	Filipino people
4561	Q1025404	assassination of Abraham Lincoln
4562	Q78980	San Luis Potosí
4563	Q3736673	President of the Marshall Islands
4564	Q213704	Pico Bolívar
4565	Q2347932	Vilnius Voivodeship
4566	Q6738863	Makayam
4567	Q2669219	Guniyandi language
4568	Q128413	Yazid III
4569	Q1732464	Timor Timur
4570	Q7482571	Deaths in Honduras
4571	Q28531175	Sultan Bayanullah
4572	Q12953530	Gibanawa
4573	Q56526	Aweer
4574	Q3915347	Eotile language
4575	Q8471933	Free Territory of Trieste
4576	Q72497	San Giorgio a Cremano
4577	Q2028772	Shiriana language
4578	Q41395	José Luis Rodríguez Zapatero
4579	Q59146	Kyrenia District
4580	Q3504110	En
4581	Q27062315	Nei-Sialun
4582	Q463573	suzerainty
4583	Q3658911	Carlino
4584	Q7828387	Totoli
4585	Q23048167	Oriental
4586	Q33416	Kalash language
4587	Q844619	Vihara
4588	Q8445304	Federal Republic of Central America
4589	Q3130301	Penrhyn
4590	Q78233958	Brasiilien/fe
4591	Q32878	Dolgan
4592	Q3501019	Birwa
4593	Q3508132	Anuki
4594	Q2440952	culture of Australia
4595	Q6582393	Achaemenid Empire
4596	Q1101	North Brabant
4597	Q23375	John Curtin
4598	Q225489	flag of Crimea
4599	Q827173	Berry Islands
4600	Q41022	.cv
4601	Q6309757	República Democrática de Somalia
4602	Q56435	Min Zhong
4603	Q188443	micronation
4604	Q241145	Sfax Governorate
4605	Q3436680	Bole
4606	Q8359125	Dacia
4607	Q33037	flag of Gibraltar
4608	Q7112321	outline of Kazakhstan
4609	Q18664631	Naissance à Gorki
4610	Q6794095	Mauwake
4611	Q56296	Asoa
4612	Q6756617	Marcelo Rebelo de Sousa
4613	Q19216	Ma Ying-jeou
4614	Q204487	Zine El Abidine Ben Ali
4615	Q3363719	Parauk
4616	Q2874642	Awa
4617	Q657004	Canterbury Region
4618	Q10723405	Nhangu
4619	Q76582838	Congress of the Federal Republic of Central America
4620	Q2670766	Governor-General of Fiji
4621	Q56438869	Central division
4622	Q6927809	Mozambican Sign Language
4623	Q4676624	968
4624	Q48980987	Nikšić Royal Palace
4625	Q207024	Mauritanian ouguiya
4626	Q173163	Coat of arms of Bulgaria
4627	Q11942698	President of Venezuela
4628	Q613345	Takéo Province
4629	Q2846078	Andaqui
4630	Q127155	flag of the Czech Republic
4631	Q84263	Wilhelm Miklas
4632	Q7881585	Umiray Dumaget language
4633	Q131438	Munster
4634	Q36258	Reshe
4635	Q45808771	Hartwig Löger
4636	Q18173570	People of the Kingdom of England
4637	Q7130694	Paraguay
4638	Q4748974	Amung language
4639	Q7259894	Punan Merah
4640	Q25554672	Kimäk Qağanlığı
4641	Q107948	Coat of arms of the Gambia
4642	Q7362575	Romanian Sign Language
4643	Q3182878	Brunei Malay
4644	Q2282274	Tearce Municipality
4645	Q33483	Kota language
4646	Q2980421	Cuiba
4647	Q23370290	East Bengal
4648	Q5221251	Danu
4649	Q550167	geography of Cambodia
4650	Q47813	Çanakkale Province
4651	Q10549851	Kuku-Mangk
4652	Q11018863	Tene Kan Dogon
4653	Q34842	Baa language
4654	Q12952778	Kota Bangun Kutai Malay
4655	Q2717004	culture of Ireland
4656	Q624467	Hanseongbu
4657	Q12645561	Western Balochi
4658	Q1444575	Chaguanas
4659	Q131473	Icelandic króna
4660	Q2436423	Macedonians
4661	Q862509	Heijō-kyō
4662	Q33601	Kaonde
4663	Q2401839	Freedom Day
4664	Q12976968	Khirwar
4665	Q19678128	Barbados
