headEntity	tailEntity	relation
2709	499	84
2709	499	83
2709	434	11
2709	3120	11
2709	41	11
2710	1855	11
2716	1436	61
2716	161	61
2716	3388	52
2716	1679	52
2717	2268	11
2717	2268	80
2718	2729	38
2719	2675	83
2719	2268	11
2719	2736	61
2719	2268	80
2719	545	80
2722	966	40
2722	2733	40
2722	1729	40
2722	1103	40
2722	2284	40
2722	2318	40
2722	25	40
2722	428	40
2722	1551	58
2722	479	84
2722	2722	11
2722	1551	61
2725	3361	84
2725	3183	40
2725	979	40
2725	402	61
2726	1880	58
2726	116	58
2726	1073	40
2726	495	40
2726	1406	84
2728	1841	58
2729	2671	11
2730	24	55
2731	2960	11
2731	954	84
2732	432	83
2732	1453	38
2732	2494	58
2732	1345	58
2732	2102	61
2732	1874	11
2732	2701	11
2733	1103	83
2733	3158	83
2733	1729	83
2733	1926	83
2733	1312	61
2733	3158	61
2733	62	40
2733	1514	40
2733	2722	40
2733	1103	84
2733	2733	11
2735	436	11
2735	436	80
2735	1416	80
2735	1416	58
2735	2220	40
2735	1415	40
2736	2719	83
2737	2671	11
2737	474	58
2737	927	84
2738	492	83
2739	2739	11
2741	1814	11
2741	3	77
2742	270	61
2743	60	84
2743	2743	11
2743	1679	61
2743	1679	102
2744	542	61
2744	542	83
2745	3184	58
2745	984	84
2746	2683	11
2746	465	81
2747	2670	11
2748	937	80
2748	3196	58
2749	456	29
2752	2881	11
2752	428	11
2753	1	11
2753	1482	52
2753	1477	52
2753	34	52
2755	1110	65
2756	1180	41
2759	433	11
2763	2667	83
2763	1674	61
2763	3169	84
2764	1883	84
2765	2765	11
2765	1396	40
2765	432	83
2765	2732	61
2766	456	29
2767	456	11
2770	3102	11
2770	2291	80
2771	1331	61
2771	2700	61
2771	3279	83
2771	62	40
2771	1514	40
2771	1103	40
2771	1858	40
2771	2301	40
2771	2771	11
2773	1257	83
2773	706	61
2774	1840	22
2777	428	11
2778	2357	61
2778	1199	84
2778	2778	11
2779	1583	83
2780	1902	38
2780	2829	83
2780	2401	83
2780	2780	11
2782	436	11
2782	436	80
2782	3124	40
2782	448	40
2782	2261	40
2782	2688	40
2784	1858	83
2784	2291	80
2784	2700	80
2784	2279	46
2784	1191	46
2785	447	11
2786	958	40
2787	48	29
2790	2318	83
2790	2318	84
2791	39	84
2792	2223	11
2792	2561	61
2794	2375	58
2794	3243	84
2795	945	58
2795	945	84
2796	891	77
2800	2675	11
2805	0	11
2807	428	11
2808	1	90
2808	1	11
2810	2290	22
2810	891	11
2811	246	58
2811	152	58
2811	151	58
2811	3325	84
2811	2664	80
2811	875	11
2812	3009	52
2812	1976	52
2812	1701	65
2813	1073	40
2814	888	11
2814	1821	11
2814	107	52
2814	681	52
2814	888	52
2815	2153	61
2815	34	83
2815	511	83
2815	1	90
2815	2153	58
2815	2815	11
2817	3130	38
2821	436	11
2824	1094	83
2824	1591	38
2825	1498	61
2825	1280	61
2825	1816	83
2825	2825	11
2825	966	84
2825	2700	40
2829	2780	61
2829	1798	84
2829	897	84
2829	1798	83
2829	2267	38
2830	51	58
2830	1874	84
2830	103	84
2833	3265	61
2834	436	11
2841	2318	83
2841	25	61
2841	2841	11
2843	433	11
2845	436	11
2846	1125	65
2846	3276	65
2846	1125	61
2847	2847	11
2852	879	11
2852	1393	11
2852	1877	84
2857	1473	83
2857	1473	84
2857	1591	38
2860	3111	11
2868	879	11
2870	891	11
2871	2227	11
2874	1855	11
2876	3137	16
2876	3165	101
2878	880	11
2879	2879	11
2881	458	52
2881	450	52
2881	1436	52
2881	2881	11
2885	1389	11
2885	2311	81
2888	891	11
2893	37	84
2893	1854	61
2893	450	40
2893	2893	11
2896	891	11
2898	432	11
2901	432	11
2901	1499	61
2903	115	83
2903	2903	11
2905	1855	11
2907	906	84
2907	481	58
2907	2907	11
2907	467	40
2911	3164	58
2911	3164	83
2911	49	83
2911	3164	40
2911	3153	40
2911	1167	40
2911	49	40
2911	2911	11
2913	946	58
2913	1390	11
2916	1815	11
2921	1392	11
2921	3266	83
2921	623	61
2925	436	11
2925	292	83
2925	2689	83
2925	2690	83
2925	436	80
2926	2765	80
2928	3346	61
2934	3441	58
2935	436	11
2935	436	80
2935	1835	83
2935	1448	83
2936	1814	11
2937	1608	61
2937	3110	83
2938	3112	11
2940	2291	40
2941	432	11
2944	522	84
2946	2695	11
2952	3393	41
2953	2691	83
2953	2267	11
2955	2959	61
2959	2955	83
2959	3408	61
2960	2960	11
2960	2524	16
2960	427	16
2960	3	16
2960	1389	16
2960	4	16
2960	9	16
2960	1398	16
2960	877	16
2960	2683	16
2960	2259	16
2960	3120	16
2960	18	16
2960	874	16
2960	1483	16
2960	2671	16
2960	875	16
2960	2232	16
2960	432	16
2960	433	16
2960	2669	16
2960	3106	16
2960	428	16
2960	3107	16
2960	2230	16
2960	880	16
2960	1392	16
2960	1820	16
2960	3104	16
2960	2	16
2960	2227	16
2960	434	16
2960	1402	16
2960	3112	16
2960	892	16
2960	2684	16
2960	13	16
2960	3114	16
2960	2670	16
2960	3115	16
2960	1819	16
2960	435	16
2960	2241	16
2960	2223	16
2960	436	16
2960	3105	16
2960	2235	16
2960	1388	16
2960	1409	16
2960	2666	16
2960	1451	61
2960	3353	61
2960	18	40
2960	2259	40
2960	9	40
2961	1841	58
2963	896	11
2967	522	83
2969	882	11
2970	377	61
2970	1702	83
2970	745	15
2970	3415	65
2970	958	40
2972	2972	11
2975	1872	83
2980	8	11
2983	441	11
2984	886	11
2984	1250	61
2984	2122	83
2985	1855	11
2986	432	11
2988	897	11
2989	432	11
2989	2989	11
2989	658	84
2989	3025	58
2993	897	11
3000	32	58
3000	1821	11
3005	1544	80
3005	1544	38
3005	2664	11
3005	875	11
3006	432	11
3008	943	52
3009	2812	38
3009	1976	83
3012	432	11
3013	3458	83
3013	2223	11
3013	169	61
3013	1737	61
3014	434	11
3015	560	22
3016	2667	11
3017	436	11
3020	874	11
3025	2989	84
3025	432	11
3026	432	11
3027	432	11
3028	432	11
3029	432	11
3031	2009	38
3034	2309	11
3034	494	11
3034	2309	65
3037	534	83
3037	227	83
3038	17	83
3040	432	11
3052	877	11
3052	877	40
3052	1389	40
3052	1761	40
3052	877	62
3052	877	110
3053	877	11
3060	1483	65
3065	2325	65
3065	1855	11
3065	920	11
3067	456	11
3067	174	11
3068	2701	11
3068	3108	83
3071	432	11
3073	2467	58
3073	1661	58
3073	2467	61
3083	2283	80
3083	2283	11
3083	494	84
3084	338	40
3084	450	40
3085	1902	38
3093	480	65
3093	2655	65
3096	432	11
3097	432	11
3099	2670	67
3100	875	11
3100	974	61
3100	2225	40
3100	875	80
3100	3167	80
3100	1466	80
3101	3101	11
3101	2671	16
3101	4	16
3101	0	16
3101	427	16
3101	2684	16
3101	1406	16
3101	426	16
3101	1389	16
3101	2	16
3101	2248	16
3101	3105	16
3101	2666	16
3101	4	40
3101	2671	40
3101	0	40
3102	3102	11
3102	427	16
3102	2671	16
3102	4	16
3102	1397	16
3102	1819	16
3102	1398	16
3102	1388	16
3102	877	16
3102	2247	16
3102	1389	16
3102	9	16
3102	1392	16
3102	2	16
3102	1435	16
3102	2263	16
3102	2524	16
3102	429	16
3102	1391	16
3102	1815	16
3102	3105	16
3102	432	16
3102	2666	16
3102	6	16
3102	2227	16
3102	2228	16
3102	2669	16
3102	428	16
3102	887	16
3102	2230	16
3102	892	16
3102	2684	16
3102	1406	16
3102	2670	16
3102	3114	16
3102	878	16
3102	2223	16
3102	436	16
3102	2229	16
3102	2248	16
3102	2700	61
3102	427	40
3102	1397	40
3102	2669	40
3102	429	40
3102	2666	40
3102	1391	40
3102	2232	40
3102	4	40
3102	1433	40
3102	2284	40
3102	1103	40
3102	1435	40
3102	117	40
3103	4	16
3103	1398	16
3103	1819	16
3103	2257	16
3103	897	16
3103	3116	16
3103	2227	16
3103	433	16
3103	2679	16
3103	3112	16
3103	2684	16
3103	1408	16
3103	426	16
3103	1389	16
3103	2	16
3103	2248	16
3103	436	16
3103	3105	16
3103	2666	16
3103	3116	40
3103	2257	40
3103	1408	40
3103	69	47
3103	2120	61
3103	3103	11
3103	3178	11
3104	427	16
3104	4	16
3104	1398	16
3104	877	16
3104	1389	16
3104	2229	16
3104	2671	16
3104	428	16
3104	18	16
3104	2263	16
3104	875	16
3104	2524	16
3104	2231	16
3104	1390	16
3104	429	16
3104	1391	16
3104	2232	16
3104	2235	16
3104	878	16
3104	1392	16
3104	880	16
3104	3105	16
3104	432	16
3104	433	16
3104	1395	16
3104	2666	16
3104	2667	16
3104	2227	16
3104	2668	16
3104	1	16
3104	1814	16
3104	3107	16
3104	2960	16
3104	1402	16
3104	2683	16
3104	2684	16
3104	1406	16
3104	2670	16
3104	3114	16
3104	1819	16
3104	1816	16
3104	1393	16
3104	2	16
3104	2248	16
3104	479	61
3104	1816	40
3104	428	40
3104	2229	40
3104	878	40
3104	1819	40
3104	2268	40
3104	1435	40
3104	3104	11
3105	3105	11
3105	427	16
3105	4	16
3105	426	16
3105	428	16
3105	2235	16
3105	2675	16
3105	894	16
3105	1407	16
3105	2223	16
3105	436	16
3105	3111	16
3105	9	16
3105	2247	16
3105	1398	16
3105	3102	16
3105	879	16
3105	434	16
3105	16	16
3105	1817	16
3105	889	16
3105	13	16
3105	1820	16
3105	435	16
3105	2248	16
3105	2680	16
3105	7	16
3105	2672	16
3105	0	16
3105	888	16
3105	2674	16
3105	1410	16
3105	3	16
3105	3104	16
3105	3116	16
3105	2252	16
3105	2256	16
3105	885	16
3105	1411	16
3105	3103	16
3105	1400	16
3105	445	16
3105	444	16
3105	1399	16
3105	2227	16
3105	875	16
3105	2681	16
3105	1401	16
3105	2960	16
3105	874	16
3105	886	16
3105	2255	16
3105	2239	16
3105	1402	16
3105	3118	16
3105	2667	16
3105	2231	16
3105	8	16
3105	2233	16
3105	1406	16
3105	1409	16
3105	2250	16
3105	893	16
3105	2679	16
3105	891	16
3105	432	16
3105	2241	16
3105	873	16
3105	876	16
3105	1412	16
3105	1822	16
3105	2524	16
3105	1830	16
3105	3113	16
3105	1388	16
3105	880	16
3105	440	16
3105	887	16
3105	2253	16
3105	2254	16
3105	3117	16
3105	3114	16
3105	3106	16
3105	2682	16
3105	2257	16
3105	1394	16
3105	10	16
3105	1390	16
3105	2258	16
3105	1404	16
3105	2259	16
3105	2228	16
3105	1397	16
3105	3101	16
3105	877	16
3105	2671	16
3105	2676	16
3105	2668	16
3105	2684	16
3105	2670	16
3105	2666	16
3105	937	61
3105	3433	58
3105	2235	40
3105	2675	40
3105	1389	40
3105	428	40
3106	3106	11
3106	4	16
3106	2524	16
3106	427	16
3106	3	16
3106	1398	16
3106	1389	16
3106	2247	16
3106	2683	16
3106	436	16
3106	2	16
3106	2223	16
3106	1819	16
3106	2255	16
3106	2248	16
3106	3112	16
3106	3119	16
3106	2960	16
3106	1402	16
3106	2684	16
3106	1406	16
3106	1408	16
3106	2249	16
3106	2226	16
3106	1834	16
3106	1396	16
3106	2686	16
3106	898	16
3106	1816	16
3106	2668	16
3106	895	16
3106	1483	16
3106	892	16
3106	2224	16
3106	2227	16
3106	1399	16
3106	2666	16
3106	3107	16
3106	435	16
3106	432	16
3106	445	16
3106	1832	16
3106	2252	16
3106	442	16
3106	1411	16
3106	1388	16
3106	876	16
3106	2253	16
3106	3121	16
3106	3116	16
3106	1410	16
3106	1394	16
3106	3105	16
3106	3114	62
3106	3114	40
3106	1389	40
3106	2	40
3106	2268	40
3107	2	40
3107	1389	40
3107	4	16
3107	1389	16
3107	2	16
3107	2223	16
3107	2671	16
3107	428	16
3107	2524	16
3107	1398	16
3107	2247	16
3107	875	16
3107	2224	16
3107	1396	16
3107	3104	16
3107	1392	16
3107	429	16
3107	2960	16
3107	2684	16
3107	1406	16
3107	895	16
3107	426	16
3107	3106	16
3107	436	16
3107	363	61
3107	3107	11
3108	2671	40
3108	885	40
3108	3	40
3108	4	16
3108	3	16
3108	1818	16
3108	885	16
3108	432	16
3108	2671	16
3108	2670	16
3108	2684	16
3108	426	16
3108	2	16
3108	3108	11
3108	2701	61
3108	3068	61
3109	1820	40
3109	888	40
3109	3	40
3109	3109	11
3109	427	16
3109	3	16
3109	4	16
3109	1398	16
3109	9	16
3109	2667	16
3109	1821	16
3109	1820	16
3109	2670	16
3109	2230	16
3109	2684	16
3109	426	16
3109	3114	16
3109	1389	16
3109	2223	16
3109	436	16
3110	1401	40
3110	426	40
3110	3110	11
3110	3	16
3110	2671	16
3110	9	16
3110	441	16
3110	2524	16
3110	6	16
3110	2684	16
3110	2670	16
3110	426	16
3110	2248	16
3110	4	16
3111	3111	11
3111	427	16
3111	3	16
3111	4	16
3111	9	16
3111	1398	16
3111	891	16
3111	894	16
3111	2675	16
3111	1402	16
3111	2247	16
3111	1404	16
3111	2672	16
3111	2223	16
3111	2235	16
3111	1819	16
3111	2248	16
3111	436	16
3111	2229	16
3111	2671	16
3111	433	16
3111	1814	16
3111	3105	16
3111	1394	16
3111	1392	16
3111	1411	16
3111	1405	16
3111	11	16
3111	2684	16
3111	3114	16
3111	895	16
3111	441	16
3111	1395	16
3111	2230	16
3111	875	16
3111	13	16
3111	893	16
3111	428	16
3111	2669	16
3111	2226	16
3111	18	16
3111	1413	16
3111	1483	16
3111	892	16
3111	3120	16
3111	3112	16
3111	1403	16
3111	2676	16
3111	2524	16
3111	888	16
3111	1813	16
3111	2227	16
3111	886	16
3111	432	16
3111	1816	16
3111	894	40
3111	892	40
3111	428	40
3111	1402	40
3111	2675	40
3111	2235	40
3111	893	40
3111	2268	40
3111	1486	40
3112	3112	11
3112	2524	16
3112	4	16
3112	1398	16
3112	432	16
3112	1396	16
3112	2247	16
3112	2672	16
3112	877	16
3112	10	16
3112	3106	16
3112	446	16
3112	3121	16
3112	897	16
3112	447	16
3112	18	16
3112	1483	16
3112	875	16
3112	2268	16
3112	2224	16
3112	1816	16
3112	433	16
3112	1395	16
3112	2667	16
3112	2226	16
3112	2669	16
3112	1821	16
3112	428	16
3112	1814	16
3112	435	16
3112	1824	16
3112	441	16
3112	891	16
3112	1827	16
3112	0	16
3112	1407	16
3112	887	16
3112	6	16
3112	1394	16
3112	2227	16
3112	1388	16
3112	2263	16
3112	2685	16
3112	1813	16
3112	2666	16
3112	3	16
3112	2679	16
3112	2671	16
3112	881	16
3112	2676	16
3112	1822	16
3112	2675	16
3112	2674	16
3112	2960	16
3112	429	16
3112	2228	16
3112	886	16
3112	2241	16
3112	2243	16
3112	434	16
3112	1390	16
3112	7	16
3112	874	16
3112	3103	16
3112	1403	16
3112	2244	16
3112	2245	16
3112	2246	16
3112	892	16
3112	1405	16
3112	2683	16
3112	2684	16
3112	12	16
3112	893	16
3112	13	16
3112	1406	16
3112	2249	16
3112	895	16
3112	443	16
3112	2670	16
3112	426	16
3112	3114	16
3112	1389	16
3112	2	16
3112	2229	16
3112	436	16
3112	3111	16
3112	2223	16
3112	884	16
3112	2248	16
3112	12	40
3112	1407	40
3112	432	40
3112	1396	40
3112	895	40
3113	2247	40
3113	3113	11
3113	2524	16
3113	1398	16
3113	891	16
3113	2683	16
3113	9	16
3113	895	16
3113	2247	16
3113	1820	16
3113	2684	16
3113	2248	16
3113	3105	16
3113	4	16
3113	1816	16
3114	2524	16
3114	427	16
3114	1398	16
3114	2223	16
3114	2	16
3114	1389	16
3114	4	16
3114	426	16
3114	9	16
3114	895	16
3114	2247	16
3114	2671	16
3114	877	16
3114	1406	16
3114	436	16
3114	2248	16
3114	1819	16
3114	884	16
3114	2229	16
3114	894	16
3114	2960	16
3114	3111	16
3114	2230	16
3114	875	16
3114	12	16
3114	2669	16
3114	3112	16
3114	3104	16
3114	887	16
3114	2227	16
3114	1399	16
3114	876	16
3114	2666	16
3114	2670	16
3114	3102	16
3114	2676	16
3114	3109	16
3114	1834	16
3114	3	16
3114	432	16
3114	1407	16
3114	1388	16
3114	1396	16
3114	3105	16
3114	3114	11
3114	3106	40
3114	2	40
3114	2223	40
3114	3106	62
3115	18	40
3115	874	40
3115	1388	40
3115	447	40
3115	2254	40
3115	442	40
3115	3115	11
3115	3	16
3115	4	16
3115	447	16
3115	2684	16
3115	436	16
3115	895	16
3115	426	16
3115	18	16
3115	1389	16
3115	2960	16
3115	2	16
3115	2248	16
3115	1388	16
3115	18	102
3116	2251	40
3116	2257	40
3116	3103	40
3116	15	40
3116	896	40
3116	1408	40
3116	3116	11
3116	4	16
3116	3103	16
3116	2524	16
3116	2226	16
3116	2227	16
3116	2684	16
3116	426	16
3116	1389	16
3116	3106	16
3116	3105	16
3116	580	61
3117	16	40
3117	1830	40
3117	442	40
3117	2254	40
3117	2256	40
3117	3117	11
3117	4	16
3117	2671	16
3117	433	16
3117	2684	16
3117	2254	16
3117	426	16
3117	1389	16
3117	2	16
3117	3105	16
3117	2254	65
3118	18	40
3118	1829	40
3118	874	40
3118	3118	11
3118	4	16
3118	2247	16
3118	9	16
3118	891	16
3118	2684	16
3118	2227	16
3118	1829	16
3118	426	16
3118	2	16
3118	3105	16
3119	3119	11
3119	4	16
3119	1389	16
3119	432	16
3119	3106	16
3119	2684	16
3119	426	16
3119	436	16
3119	2	16
3119	2253	40
3120	2524	16
3120	4	16
3120	2247	16
3120	432	16
3120	15	16
3120	2259	16
3120	443	16
3120	18	16
3120	434	16
3120	1820	16
3120	2227	16
3120	2960	16
3120	2671	16
3120	1832	16
3120	2670	16
3120	875	16
3120	2667	16
3120	428	16
3120	1	16
3120	1814	16
3120	892	16
3120	2684	16
3120	426	16
3120	1389	16
3120	3111	16
3120	436	16
3120	2	16
3120	434	40
3120	1832	40
3120	2667	40
3120	1305	40
3120	3120	11
3121	16	40
3121	1409	40
3121	1410	40
3121	433	40
3121	2524	16
3121	4	16
3121	1398	16
3121	9	16
3121	16	16
3121	1410	16
3121	1394	16
3121	1813	16
3121	3112	16
3121	875	16
3121	433	16
3121	2226	16
3121	2684	16
3121	1409	16
3121	2250	16
3121	426	16
3121	1389	16
3121	3106	16
3121	2	16
3121	436	16
3121	2248	16
3121	1388	16
3121	150	61
3121	3121	11
3122	426	16
3122	433	16
3122	2684	16
3122	1389	16
3122	4	16
3122	433	40
3122	1833	40
3122	3122	11
3123	436	11
3123	1417	40
3123	900	40
3123	3124	40
3123	2688	40
3123	904	40
3123	436	80
3124	436	11
3124	436	80
3124	900	40
3124	3123	40
3124	2688	40
3124	2261	40
3124	1835	40
3124	1439	40
3124	2782	40
3124	1663	61
3125	3153	81
3125	3166	81
3125	49	81
3125	1167	81
3125	3166	11
3125	3153	11
3125	1167	11
3125	49	11
3125	2671	11
3125	3361	11
3125	427	11
3126	468	58
3129	436	11
3129	3178	11
3129	436	80
3131	916	83
3131	916	84
3131	3131	11
3132	3132	11
3132	958	40
3132	916	61
3132	916	58
3137	58	38
3137	58	80
3137	3137	11
3137	2876	16
3138	1421	58
3138	1495	58
3138	3139	84
3139	3138	58
3139	610	84
3140	2281	58
3140	2705	84
3140	2671	11
3141	1853	84
3141	1468	65
3142	993	40
3142	2363	40
3142	167	40
3144	2671	11
3147	462	11
3148	2268	11
3148	2268	80
3148	545	80
3148	2235	83
3148	3149	61
3148	545	61
3150	1477	11
3150	1477	83
3153	3125	22
3153	3153	11
3153	1167	83
3154	1456	58
3154	1456	84
3154	3220	84
3154	2314	84
3154	1043	84
3155	1855	11
3155	646	83
3155	594	61
3157	1354	65
3157	436	11
3157	1950	83
3158	1103	61
3158	2733	61
3158	2733	83
3158	1103	83
3160	940	58
3160	1921	84
3162	1427	58
3162	923	11
3162	23	11
3162	2278	90
3162	923	80
3162	23	80
3162	923	103
3162	923	29
3163	1427	83
3163	1427	84
3164	3166	84
3164	3164	11
3164	2233	83
3164	2291	40
3164	979	40
3165	58	38
3165	1271	58
3165	58	80
3165	3165	11
3165	2876	101
3165	1269	65
3166	949	58
3166	2307	58
3166	3183	58
3166	3164	58
3166	2291	58
3166	427	84
3166	983	61
3166	3125	22
3166	3166	11
3166	62	40
3166	1514	40
3166	1103	40
3166	2700	40
3166	2291	40
3166	427	83
3167	875	84
3167	461	84
3167	2412	84
3167	1398	84
3167	873	84
3167	1466	58
3167	2321	58
3167	1466	61
3167	2321	61
3167	875	83
3167	461	83
3167	875	65
3167	3167	11
3167	2267	90
3169	2667	11
3169	1070	58
3169	1305	84
3169	768	52
3171	492	61
3173	891	11
3177	2268	11
3177	2268	80
3177	11	83
3178	34	11
3178	1	11
3178	1	83
3178	1	90
3178	1412	84
3179	1884	84
3179	1121	58
3180	492	61
3180	41	141
3182	3182	11
3183	2291	80
3183	3166	84
3183	2291	11
3183	2725	40
3183	979	40
3183	2291	29
3184	1888	58
3184	2745	84
3185	2284	11
3185	2284	80
3185	2232	83
3185	2284	103
3186	1392	29
3187	3473	58
3187	474	84
3187	498	61
3188	2373	58
3188	3392	61
3189	1890	84
3190	891	11
3191	3280	83
3193	2284	11
3193	2284	80
3193	878	83
3193	1895	40
3195	1553	16
3195	877	84
3195	3195	11
3196	937	84
3196	523	61
3197	2291	11
3197	1875	11
3197	826	58
3197	2191	83
3198	492	61
3204	4	40
3205	452	38
3207	877	11
3207	1389	11
3210	1456	38
3210	1506	38
3210	1440	38
3211	935	83
3212	449	22
3214	657	52
3214	3120	11
3214	492	83
3215	432	11
3221	3221	11
3221	496	83
3222	436	11
3222	1845	40
3222	993	40
3223	4	11
3224	3137	11
3226	436	11
3226	1855	11
3226	2285	11
3229	125	83
3229	2368	83
3229	996	83
3229	2344	61
3230	3230	11
3230	804	65
3230	3165	84
3231	735	61
3232	1427	84
3232	946	58
3232	3232	11
3234	3178	11
3235	478	84
3235	875	11
3236	443	84
3236	443	58
3236	493	65
3242	3102	11
3243	2794	58
3243	1062	84
3245	875	11
3246	0	11
3246	456	80
3247	1022	61
3248	2168	52
3248	2599	52
3248	2157	52
3248	2600	52
3248	2132	52
3250	2596	52
3250	810	52
3250	3470	52
3250	1759	52
3250	2165	52
3250	3484	52
3250	2598	52
3250	1302	52
3250	1745	52
3250	1301	52
3251	48	38
3251	48	29
3252	491	84
3252	2671	84
3252	457	84
3252	0	84
3253	1410	84
3255	474	58
3255	457	84
3257	2700	40
3257	2291	40
3262	3121	11
3262	489	80
3264	2	38
3264	2158	68
3266	3343	84
3266	2921	61
3272	168	22
3273	2	11
3274	4	11
3274	456	38
3276	1125	61
3276	2846	65
3278	463	11
3278	587	11
3278	2284	11
3278	1895	61
3278	1819	83
3278	2284	29
3279	2771	61
3279	1842	83
3279	3279	11
3280	3191	61
3280	470	83
3284	426	11
3285	2664	80
3285	875	11
3292	453	84
3294	2245	83
3297	3265	61
3300	1421	38
3301	452	38
3304	2244	11
3304	1352	81
3308	507	61
3308	2674	83
3310	891	11
3311	2	11
3313	1467	84
3313	41	141
3314	478	84
3316	891	11
3317	2	11
3318	569	58
3318	1934	84
3322	432	11
3325	875	11
3325	2811	58
3326	1577	13
3327	2671	11
3328	1591	38
3328	1158	102
3328	1423	83
3329	1591	38
3332	2277	11
3333	1482	11
3333	2667	11
3333	2036	40
3333	1985	40
3333	213	40
3333	239	40
3333	2487	58
3336	3111	11
3338	891	11
3339	426	11
3343	3266	58
3344	428	11
3346	955	61
3346	160	83
3348	2667	11
3353	2960	83
3354	3167	11
3354	3163	11
3358	1855	11
3361	949	11
3364	436	11
3364	2260	83
3364	27	83
3364	1438	22
3364	436	80
3375	2382	61
3377	499	58
3377	2667	11
3378	1405	83
3380	874	11
3383	18	11
3383	3115	11
3384	68	84
3387	432	11
3388	1679	83
3388	2716	38
3388	1436	102
3391	2853	52
3391	2877	52
3391	3331	52
3391	1671	52
3392	2265	61
3392	3188	83
3393	586	52
3393	1684	52
3393	604	52
3393	1777	52
3393	364	52
3393	742	52
3393	234	52
3393	2511	52
3393	2510	52
3404	3224	11
3405	427	11
3407	2442	80
3408	2959	83
3415	2907	11
3415	2970	65
3421	2259	11
3421	2259	84
3422	443	84
3424	1430	60
3426	884	83
3427	1482	68
3428	895	90
3433	3105	11
3433	956	58
3433	2302	83
3436	2667	11
3441	2934	84
3445	3445	11
3451	453	95
3453	2394	83
3457	1556	84
3458	2223	11
3458	1478	83
3458	3013	61
3460	18	11
3461	908	95
3465	9	11
3466	432	11
3467	432	11
3468	432	11
3469	2009	38
3470	3250	38
3471	2009	38
3473	498	58
3473	3187	84
3484	3250	38
3485	2009	38
3487	507	61
3501	37	83
3506	1591	38
3506	1094	83
3508	183	52
3508	624	52
3508	171	52
3509	2307	80
3509	2281	16
3509	2667	16
3509	957	16
3509	2265	16
3510	2262	11
3511	874	11
3514	441	11
3514	1711	61
3514	441	83
3520	2907	11
3522	3164	11
3523	2814	11
3524	432	11
3525	3525	11
3536	3169	11
3536	480	65
3536	1364	65
3540	432	11
3541	432	11
3542	432	11
3543	432	11
3544	432	11
3547	2247	84
3547	484	83
3547	3547	11
3547	484	65
3549	1002	11
3553	2309	11
3553	2309	38
3553	462	84
3553	494	58
3556	3149	58
